date;val1;val2;val3;val4;val5;val6;val7;val8;vbl1;vbl2;vbl3;vbl4;vbl5;vbl6;vbl7;vbl8;vbsv;vcsv;vk4;vk6;temp1;temp2;temp3;temp4;amb_temp;amb_rh;amb_pressure;box_temp;dut_temp;tec_curr;sv_temp;
13/01/2025-05:18:31;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052922497e+01;1.000052922497e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999900826e+01;6.059321368e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325130000e+01;0.000000000e+00;0.000000000e+00;2.226070000e+01;0.0;0.0;23.0;0.0;22.648;18.4;1009.0;22.994;23.372;-0.310;23.000;
13/01/2025-05:18:45;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052920633e+01;1.000052920633e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999893248e+01;6.059318702e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325150000e+01;0.000000000e+00;0.000000000e+00;2.224800000e+01;0.0;0.0;23.0;0.0;22.648;18.4;1009.0;23.000;23.372;-0.336;23.000;
13/01/2025-05:18:58;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052919517e+01;1.000052919517e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999878397e+01;6.059313495e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.225400000e+01;0.0;0.0;23.0;0.0;22.653;18.4;1008.9;22.994;23.372;-0.305;23.000;
13/01/2025-05:19:12;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052919538e+01;1.000052919538e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999896588e+01;6.059309658e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325110000e+01;0.000000000e+00;0.000000000e+00;2.224680000e+01;0.0;0.0;23.0;0.0;22.648;18.4;1009.0;23.000;23.372;-0.318;23.000;
13/01/2025-05:19:25;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052920213e+01;1.000052920213e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999867407e+01;6.059305532e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325120000e+01;0.000000000e+00;0.000000000e+00;2.225430000e+01;0.0;0.0;23.0;0.0;22.653;18.4;1008.9;22.998;23.372;-0.333;23.000;
13/01/2025-05:19:38;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052920140e+01;1.000052920140e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999891435e+01;6.059299766e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.225660000e+01;0.0;0.0;23.0;0.0;22.648;18.3;1008.9;23.004;23.372;-0.291;23.000;
13/01/2025-05:19:52;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052922209e+01;1.000052922209e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999898600e+01;6.059295929e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325110000e+01;0.000000000e+00;0.000000000e+00;2.225440000e+01;0.0;0.0;23.0;0.0;22.653;18.4;1009.0;22.995;23.372;-0.312;23.000;
13/01/2025-05:20:05;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052926793e+01;1.000052926793e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999886927e+01;6.059290506e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325090000e+01;0.000000000e+00;0.000000000e+00;2.224970000e+01;0.0;0.0;23.0;0.0;22.643;18.4;1008.9;22.999;23.372;-0.319;23.000;
13/01/2025-05:20:19;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052924561e+01;1.000052924561e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999881953e+01;6.059286957e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325040000e+01;0.000000000e+00;0.000000000e+00;2.225110000e+01;0.0;0.0;23.0;0.0;22.663;18.4;1008.9;23.001;23.372;-0.320;23.000;
13/01/2025-05:20:32;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052922911e+01;1.000052922911e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999881504e+01;6.059282939e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325130000e+01;0.000000000e+00;0.000000000e+00;2.225430000e+01;0.0;0.0;23.0;0.0;22.668;18.4;1009.0;22.997;23.371;-0.325;23.000;
13/01/2025-05:20:46;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052925677e+01;1.000052925677e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999888328e+01;6.059276543e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.224880000e+01;0.0;0.0;23.0;0.0;22.658;18.4;1009.0;22.997;23.371;-0.320;23.000;
13/01/2025-05:20:59;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052924608e+01;1.000052924608e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999879331e+01;6.059270688e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325120000e+01;0.000000000e+00;0.000000000e+00;2.225110000e+01;0.0;0.0;23.0;0.0;22.658;18.4;1009.0;22.996;23.372;-0.309;23.000;
13/01/2025-05:21:13;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052922288e+01;1.000052922288e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999885527e+01;6.059267355e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325130000e+01;0.000000000e+00;0.000000000e+00;2.224980000e+01;0.0;0.0;23.0;0.0;22.658;18.4;1009.0;22.993;23.372;-0.305;23.000;
13/01/2025-05:21:26;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052922963e+01;1.000052922963e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999893931e+01;6.059262634e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325090000e+01;0.000000000e+00;0.000000000e+00;2.224990000e+01;0.0;0.0;23.0;0.0;22.658;18.4;1009.0;22.998;23.372;-0.314;23.000;
13/01/2025-05:21:40;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052924724e+01;1.000052924724e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999882887e+01;6.059260977e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325130000e+01;0.000000000e+00;0.000000000e+00;2.224120000e+01;0.0;0.0;23.0;0.0;22.668;18.4;1009.0;22.996;23.372;-0.318;23.000;
13/01/2025-05:21:53;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052922995e+01;1.000052922995e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999886389e+01;6.059254509e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325010000e+01;0.000000000e+00;0.000000000e+00;2.224910000e+01;0.0;0.0;23.0;0.0;22.658;18.4;1009.0;23.002;23.372;-0.324;23.000;
13/01/2025-05:22:07;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052917835e+01;1.000052917835e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999879583e+01;6.059249464e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325060000e+01;0.000000000e+00;0.000000000e+00;2.225870000e+01;0.0;0.0;23.0;0.0;22.653;18.4;1009.0;22.996;23.371;-0.320;23.000;
13/01/2025-05:22:20;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052914541e+01;1.000052914541e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999887681e+01;6.059243519e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325090000e+01;0.000000000e+00;0.000000000e+00;2.225010000e+01;0.0;0.0;23.0;0.0;22.658;18.3;1009.0;23.006;23.372;-0.350;23.000;
13/01/2025-05:22:34;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052916159e+01;1.000052916159e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999899695e+01;6.059238636e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325120000e+01;0.000000000e+00;0.000000000e+00;2.225750000e+01;0.0;0.0;23.0;0.0;22.658;18.4;1009.1;23.004;23.372;-0.311;23.000;
13/01/2025-05:22:47;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052920135e+01;1.000052920135e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999883264e+01;6.059233537e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325080000e+01;0.000000000e+00;0.000000000e+00;2.225200000e+01;0.0;0.0;23.0;0.0;22.663;18.4;1009.1;23.001;23.372;-0.324;23.000;
13/01/2025-05:23:01;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052924016e+01;1.000052924016e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999905711e+01;6.059231573e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.225210000e+01;0.0;0.0;23.0;0.0;22.668;18.4;1009.0;23.001;23.371;-0.336;23.000;
13/01/2025-05:23:14;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052923686e+01;1.000052923686e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999890968e+01;6.059228186e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325200000e+01;0.000000000e+00;0.000000000e+00;2.222380000e+01;0.0;0.0;23.0;0.0;22.668;18.4;1009.0;23.002;23.372;-0.336;23.000;
13/01/2025-05:23:27;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052914755e+01;1.000052914755e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999891614e+01;6.059221863e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325150000e+01;0.000000000e+00;0.000000000e+00;2.222260000e+01;0.0;0.0;23.0;0.0;22.668;18.4;1009.0;23.003;23.372;-0.330;23.000;
13/01/2025-05:23:41;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052911560e+01;1.000052911560e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999893392e+01;6.059218259e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325110000e+01;0.000000000e+00;0.000000000e+00;2.225040000e+01;0.0;0.0;23.0;0.0;22.663;18.4;1009.0;22.999;23.372;-0.318;23.000;
13/01/2025-05:23:54;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052920737e+01;1.000052920737e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999898097e+01;6.059212476e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.226130000e+01;0.0;0.0;23.0;0.0;22.663;18.4;1009.1;22.996;23.372;-0.314;23.000;
13/01/2025-05:24:08;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052923058e+01;1.000052923058e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999890770e+01;6.059211575e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.225440000e+01;0.0;0.0;23.0;0.0;22.658;18.4;1009.0;22.996;23.371;-0.320;23.000;
13/01/2025-05:24:21;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052919543e+01;1.000052919543e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999887933e+01;6.059206098e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.225210000e+01;0.0;0.0;23.0;0.0;22.663;18.4;1009.0;22.998;23.371;-0.310;23.000;
13/01/2025-05:24:35;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052921308e+01;1.000052921308e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999884647e+01;6.059203468e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325120000e+01;0.000000000e+00;0.000000000e+00;2.224680000e+01;0.0;0.0;23.0;0.0;22.668;18.4;1009.0;23.000;23.372;-0.303;23.000;
13/01/2025-05:24:48;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052924205e+01;1.000052924205e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999885096e+01;6.059200171e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325130000e+01;0.000000000e+00;0.000000000e+00;2.224990000e+01;0.0;0.0;23.0;0.0;22.668;18.4;1009.1;23.001;23.371;-0.329;23.000;
13/01/2025-05:25:02;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052925881e+01;1.000052925881e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999890124e+01;6.059196099e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325150000e+01;0.000000000e+00;0.000000000e+00;2.225220000e+01;0.0;0.0;23.0;0.0;22.663;18.4;1009.0;22.997;23.372;-0.322;23.000;
13/01/2025-05:25:15;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052924493e+01;1.000052924493e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999885563e+01;6.059192838e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.225960000e+01;0.0;0.0;23.0;0.0;22.673;18.4;1009.1;23.002;23.371;-0.332;23.000;
13/01/2025-05:25:29;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052922990e+01;1.000052922990e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999892943e+01;6.059190333e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325110000e+01;0.000000000e+00;0.000000000e+00;2.224590000e+01;0.0;0.0;23.0;0.0;22.663;18.4;1009.0;23.000;23.372;-0.332;23.000;
13/01/2025-05:25:42;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052925195e+01;1.000052925195e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999878092e+01;6.059189054e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325110000e+01;0.000000000e+00;0.000000000e+00;2.224440000e+01;0.0;0.0;23.0;0.0;22.678;18.4;1009.0;23.005;23.371;-0.323;23.000;
13/01/2025-05:25:56;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052927028e+01;1.000052927028e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999889675e+01;6.059185073e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325110000e+01;0.000000000e+00;0.000000000e+00;2.223990000e+01;0.0;0.0;23.0;0.0;22.683;18.4;1009.1;23.001;23.372;-0.324;23.000;
13/01/2025-05:26:09;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052925394e+01;1.000052925394e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999892566e+01;6.059181433e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325050000e+01;0.000000000e+00;0.000000000e+00;2.223900000e+01;0.0;0.0;23.0;0.0;22.683;18.4;1009.1;23.000;23.371;-0.335;23.000;
13/01/2025-05:26:23;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052921245e+01;1.000052921245e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999886963e+01;6.059178821e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325070000e+01;0.000000000e+00;0.000000000e+00;2.223990000e+01;0.0;0.0;23.0;0.0;22.688;18.4;1009.0;23.002;23.371;-0.324;23.000;
13/01/2025-05:26:36;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052919255e+01;1.000052919255e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999878254e+01;6.059177307e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325110000e+01;0.000000000e+00;0.000000000e+00;2.225210000e+01;0.0;0.0;23.0;0.0;22.693;18.4;1009.0;23.003;23.371;-0.325;23.000;
13/01/2025-05:26:49;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052917799e+01;1.000052917799e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999887053e+01;6.059176695e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325150000e+01;0.000000000e+00;0.000000000e+00;2.224640000e+01;0.0;0.0;23.0;0.0;22.703;18.4;1009.0;23.000;23.372;-0.339;23.000;
13/01/2025-05:27:03;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052917898e+01;1.000052917898e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999879313e+01;6.059174569e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325120000e+01;0.000000000e+00;0.000000000e+00;2.225040000e+01;0.0;0.0;23.0;0.0;22.713;18.4;1009.1;23.003;23.371;-0.319;23.000;
13/01/2025-05:27:16;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052918197e+01;1.000052918197e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999892279e+01;6.059173164e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325070000e+01;0.000000000e+00;0.000000000e+00;2.225400000e+01;0.0;0.0;23.0;0.0;22.713;18.4;1009.1;23.001;23.371;-0.324;23.000;
13/01/2025-05:27:30;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052915625e+01;1.000052915625e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999893176e+01;6.059171110e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325050000e+01;0.000000000e+00;0.000000000e+00;2.224880000e+01;0.0;0.0;23.0;0.0;22.718;18.4;1009.0;23.006;23.371;-0.316;23.000;
13/01/2025-05:27:43;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052916023e+01;1.000052916023e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999893536e+01;6.059171632e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.224260000e+01;0.0;0.0;23.0;0.0;22.723;18.4;1009.0;23.000;23.371;-0.319;23.000;
13/01/2025-05:27:57;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052913912e+01;1.000052913912e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999900952e+01;6.059171380e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325080000e+01;0.000000000e+00;0.000000000e+00;2.224020000e+01;0.0;0.0;23.0;0.0;22.728;18.4;1009.1;23.007;23.371;-0.335;23.000;
13/01/2025-05:28:10;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052912424e+01;1.000052912424e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999876584e+01;6.059169794e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325090000e+01;0.000000000e+00;0.000000000e+00;2.225330000e+01;0.0;0.0;23.0;0.0;22.738;18.4;1009.1;23.007;23.371;-0.353;23.000;
13/01/2025-05:28:24;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052920575e+01;1.000052920575e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999884144e+01;6.059169975e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325120000e+01;0.000000000e+00;0.000000000e+00;2.225530000e+01;0.0;0.0;23.0;0.0;22.733;18.4;1009.0;23.002;23.371;-0.335;23.000;
13/01/2025-05:28:37;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052924263e+01;1.000052924263e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999884970e+01;6.059167560e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325070000e+01;0.000000000e+00;0.000000000e+00;2.225210000e+01;0.0;0.0;23.0;0.0;22.738;18.4;1009.0;23.003;23.370;-0.331;23.000;
13/01/2025-05:28:51;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052920643e+01;1.000052920643e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999885329e+01;6.059168155e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325130000e+01;0.000000000e+00;0.000000000e+00;2.224890000e+01;0.0;0.0;23.0;0.0;22.748;18.4;1009.1;23.000;23.371;-0.323;23.000;
13/01/2025-05:29:04;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052921371e+01;1.000052921371e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999892638e+01;6.059166660e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325080000e+01;0.000000000e+00;0.000000000e+00;2.224850000e+01;0.0;0.0;23.0;0.0;22.733;18.4;1009.1;23.002;23.371;-0.320;23.000;
13/01/2025-05:29:18;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052922083e+01;1.000052922083e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999878200e+01;6.059166858e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325040000e+01;0.000000000e+00;0.000000000e+00;2.225580000e+01;0.0;0.0;23.0;0.0;22.743;18.4;1009.0;22.999;23.371;-0.324;23.000;
13/01/2025-05:29:31;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052920931e+01;1.000052920931e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999879942e+01;6.059167398e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325070000e+01;0.000000000e+00;0.000000000e+00;2.224950000e+01;0.0;0.0;23.0;0.0;22.723;18.4;1009.0;23.000;23.371;-0.316;23.000;
13/01/2025-05:29:45;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000052918888e+01;1.000052918888e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999883246e+01;6.059168047e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325130000e+01;0.000000000e+00;0.000000000e+00;2.225130000e+01;0.0;0.0;23.0;0.0;22.728;18.4;1009.0;22.995;23.371;-0.319;23.000;
